BuoyName;MD;Timestamp;Latitude;Longitude;Speed;Drift;Bat;Temp;Layer1;Layer2;Layer3;Layer4;Layer5;Layer6;Layer7;Layer8;Layer9;Layer10;Mag1;Mag2;Mag3;Mag4;ESSum
SLX+369772;174;29/09/2022 14:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;1;1;2;0;0;0;0;5
SLX+369772;168;29/09/2022 15:38;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;1;1;3;2;2;31;13;2;0;9
SLX+369772;174;29/09/2022 15:44;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;1;2;4;3;1;0;0;0;0;11
SLX+369772;161;29/09/2022 16:02;5.62453;-162.50893;1.07;47;82;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369772;174;29/09/2022 16:10;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;1;2;6;5;0;0;0;0;0;14
SLX+369772;168;29/09/2022 16:38;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;2;0;0;10;10;2;0;3
SLX+369772;174;29/09/2022 17:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
SLX+369772;168;29/09/2022 17:38;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;1;6;2;0;0;1
SLX+369772;174;29/09/2022 18:18;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;1;1;1;0;2;0;0;0;0;5
SLX+369772;174;29/09/2022 19:18;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
SLX+369772;161;29/09/2022 19:59;5.66675;-162.45722;1.01;50;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369772;174;29/09/2022 20:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
SLX+369772;174;29/09/2022 21:16;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
SLX+369772;174;29/09/2022 22:40;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
SLX+369772;174;29/09/2022 23:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
SLX+369772;161;29/09/2022 23:59;5.69713;-162.41188;0.82;56;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369772;174;30/09/2022 00:16;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
SLX+369772;174;30/09/2022 01:20;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
SLX+369772;174;30/09/2022 02:16;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
SLX+369772;174;30/09/2022 03:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369772;161;30/09/2022 03:59;5.72900;-162.35700;0.95;59;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369772;174;30/09/2022 04:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369772;174;30/09/2022 05:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369772;174;30/09/2022 06:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369772;174;30/09/2022 07:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
SLX+369772;161;30/09/2022 07:59;5.74163;-162.31115;0.71;74;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369772;174;30/09/2022 08:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
SLX+369772;174;30/09/2022 09:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369772;174;30/09/2022 10:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;1;2;1;0;0;0;0;4
SLX+369772;174;30/09/2022 11:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;1;1;1;0;0;0;0;3
SLX+369772;174;30/09/2022 12:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;1;0;1;1;1;0;0;0;0;4
SLX+369772;161;30/09/2022 12:00;5.75077;-162.25607;0.83;80;94;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369772;174;30/09/2022 13:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;1;2;0;0;0;0;3
SLX+369772;174;30/09/2022 14:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;1;2;1;0;0;0;0;5
SLX+369772;168;30/09/2022 15:36;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;1;1;0;1;1;2;1;30;9;1;0;7
SLX+369772;174;30/09/2022 15:44;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;1;1;2;4;2;0;0;0;0;0;10
SLX+369772;161;30/09/2022 16:02;5.76780;-162.19675;0.91;73;80;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369772;174;30/09/2022 16:04;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;1;2;6;3;0;0;0;0;0;12
SLX+369772;168;30/09/2022 16:36;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;2;1;0;12;8;1;0;3
SLX+369772;174;30/09/2022 17:28;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;1;5;0;0;1;0;0;0;0;7
SLX+369772;168;30/09/2022 17:36;NULL;NULL;NULL;NULL;NULL;NULL;0;0;2;0;0;0;0;0;0;1;25;6;1;0;3
SLX+369772;174;30/09/2022 18:14;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
SLX+369772;174;30/09/2022 19:00;NULL;NULL;NULL;NULL;NULL;NULL;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
SLX+369772;161;30/09/2022 19:59;5.77080;-162.14253;0.82;86;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369772;174;30/09/2022 20:10;NULL;NULL;NULL;NULL;NULL;NULL;0;0;1;0;0;0;0;0;2;1;0;0;0;0;4
SLX+369772;174;30/09/2022 21:46;NULL;NULL;NULL;NULL;NULL;NULL;0;0;1;0;0;0;0;0;2;1;0;0;0;0;4
SLX+369772;174;30/09/2022 22:16;NULL;NULL;NULL;NULL;NULL;NULL;0;1;1;0;0;0;1;1;0;0;0;0;0;0;4
SLX+369772;174;30/09/2022 23:30;NULL;NULL;NULL;NULL;NULL;NULL;0;0;1;1;0;0;0;0;0;1;0;0;0;0;3
SLX+369772;161;30/09/2022 23:59;5.77827;-162.07675;0.99;83;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;24/09/2022 02:46;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
SLX+369853;174;24/09/2022 03:06;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
SLX+369853;174;24/09/2022 04:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
SLX+369853;174;24/09/2022 05:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;24/09/2022 06:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;24/09/2022 07:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
SLX+369853;174;24/09/2022 08:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;2;2;0;0;0;0;0;5
SLX+369853;174;24/09/2022 09:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;24/09/2022 10:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;161;24/09/2022 10:36;6.76375;-163.21727;1.58;80;94;25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;24/09/2022 11:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3
SLX+369853;162;24/09/2022 11:02;6.76602;-163.20652;1.51;78;92;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;24/09/2022 12:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
SLX+369853;174;24/09/2022 13:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;24/09/2022 14:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;161;24/09/2022 14:35;6.79483;-163.10738;1.73;73;88;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;168;24/09/2022 15:40;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;2;2;4;1;21;8;1;0;9
SLX+369853;174;24/09/2022 15:50;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;3;7;2;0;0;0;0;13
SLX+369853;174;24/09/2022 16:16;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;1;16;6;5;1;0;0;0;0;0;29
SLX+369853;168;24/09/2022 16:40;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;0;0;0;9;4;1;0;1
SLX+369853;174;24/09/2022 17:46;NULL;NULL;NULL;NULL;NULL;NULL;0;7;0;0;0;0;0;0;0;0;0;0;0;0;7
SLX+369853;161;24/09/2022 18:35;6.82160;-162.98967;1.80;77;70;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;24/09/2022 18:54;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
SLX+369853;174;24/09/2022 19:10;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;3;21;0;0;0;0;0;0;0;0;24
SLX+369853;174;24/09/2022 20:40;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
SLX+369853;174;24/09/2022 21:50;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2
SLX+369853;174;24/09/2022 22:26;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;2;0;0;0;0;0;0;3
SLX+369853;161;24/09/2022 22:35;6.84147;-162.89225;1.48;78;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;24/09/2022 23:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;25/09/2022 00:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;25/09/2022 01:56;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
SLX+369853;161;25/09/2022 02:35;6.87207;-162.79697;1.49;72;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;25/09/2022 02:40;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3
SLX+369853;174;25/09/2022 03:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
SLX+369853;174;25/09/2022 04:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;25/09/2022 05:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;25/09/2022 06:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
SLX+369853;161;25/09/2022 06:35;6.89608;-162.70718;1.38;75;98;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;25/09/2022 07:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
SLX+369853;174;25/09/2022 08:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
SLX+369853;174;25/09/2022 09:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;25/09/2022 10:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;2;3;0;0;0;0;0;5
SLX+369853;161;25/09/2022 10:36;6.93428;-162.61412;1.49;67;92;25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;25/09/2022 11:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;2;2;1;0;0;0;0;5
SLX+369853;174;25/09/2022 12:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;1;2;1;0;0;0;0;5
SLX+369853;174;25/09/2022 13:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;1;1;0;0;0;0;0;3
SLX+369853;174;25/09/2022 14:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;2;2;2;0;0;0;0;0;6
SLX+369853;161;25/09/2022 14:36;6.97213;-162.54507;1.18;61;86;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;161;25/09/2022 14:47;6.97213;-162.54507;0.00;0;86;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;25/09/2022 15:38;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;1;2;4;1;0;0;0;0;0;8
SLX+369853;168;25/09/2022 15:38;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;1;2;4;1;0;31;15;2;0;8
SLX+369853;174;25/09/2022 16:14;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;2;3;3;2;0;0;0;0;0;10
SLX+369853;168;25/09/2022 16:38;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;0;0;0;9;3;0;0;1
SLX+369853;174;25/09/2022 17:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;25/09/2022 18:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;161;25/09/2022 18:38;7.00777;-162.48428;1.04;59;68;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;25/09/2022 19:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;161;25/09/2022 22:35;7.05825;-162.40573;1.41;57;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;26/09/2022 02:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;161;26/09/2022 02:35;7.11198;-162.34463;1.22;48;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;26/09/2022 03:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;26/09/2022 04:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;26/09/2022 05:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;26/09/2022 06:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;161;26/09/2022 06:35;7.17832;-162.28710;1.31;40;98;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;26/09/2022 07:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
SLX+369853;174;26/09/2022 08:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;26/09/2022 09:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;26/09/2022 10:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;161;26/09/2022 10:37;7.23807;-162.21545;1.38;50;92;25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;26/09/2022 11:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;26/09/2022 12:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;26/09/2022 13:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;26/09/2022 14:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;161;26/09/2022 14:37;7.30087;-162.17428;1.13;33;87;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;26/09/2022 15:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;26/09/2022 16:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;26/09/2022 17:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;26/09/2022 18:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;161;26/09/2022 18:38;7.38537;-162.09783;1.69;42;57;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;26/09/2022 19:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;26/09/2022 20:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;26/09/2022 21:56;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
SLX+369853;161;26/09/2022 22:35;7.44948;-162.02905;1.42;47;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;27/09/2022 02:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;161;27/09/2022 02:35;7.51828;-161.96468;1.41;43;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;27/09/2022 03:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;27/09/2022 04:46;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4
SLX+369853;174;27/09/2022 05:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;27/09/2022 06:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;161;27/09/2022 06:36;7.57183;-161.89623;1.29;51;99;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;27/09/2022 07:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;27/09/2022 08:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
SLX+369853;174;27/09/2022 09:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
SLX+369853;174;27/09/2022 10:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
SLX+369853;161;27/09/2022 10:36;7.63048;-161.81707;1.47;53;93;25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;27/09/2022 11:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
SLX+369853;174;27/09/2022 12:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;27/09/2022 13:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;27/09/2022 14:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
SLX+369853;161;27/09/2022 14:36;7.67997;-161.73232;1.46;59;87;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;161;27/09/2022 14:39;7.67997;-161.73232;0.00;0;87;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;27/09/2022 15:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;27/09/2022 16:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;27/09/2022 17:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;174;27/09/2022 18:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+369853;161;27/09/2022 18:36;7.72338;-161.67427;1.08;53;50;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+369853;174;27/09/2022 19:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+370033;161;19/09/2022 05:43;7.43378;-163.63738;0.93;93;100;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+370033;162;19/09/2022 06:01;7.43468;-163.63108;1.23;81;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+370033;161;19/09/2022 09:43;7.43883;-163.55715;1.19;86;97;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+370033;161;19/09/2022 13:42;7.42257;-163.48208;1.15;102;92;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+370033;161;19/09/2022 17:42;7.40697;-163.40890;1.11;102;62;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+370033;161;19/09/2022 21:42;7.39890;-163.36190;0.71;99;69;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+370033;161;20/09/2022 01:41;7.38972;-163.33305;0.45;107;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+370033;161;20/09/2022 05:42;7.39833;-163.28988;0.65;78;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+370033;161;20/09/2022 09:43;7.40407;-163.25103;0.58;81;97;25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+370033;161;20/09/2022 13:42;7.41590;-163.20197;0.75;76;91;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+370033;161;20/09/2022 17:45;7.43320;-163.16610;0.59;64;62;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+370033;161;20/09/2022 21:41;7.45352;-163.11360;0.85;68;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
